StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,prolific_ID,device,meta_device_Browser,meta_device_Version,meta_device_Operating System,meta_device_Resolution,consent,abortion_att_binary,abortion_att_pre_1,abortion_att_pre_2,abortion_att_pre_3,abortion_certain,abortion_imp,vaccine_att_binary,vaccine_att_pre_1,vaccine_att_pre_2,vaccine_att_pre_3,vaccine_certain,vaccine_imp,uh_att_binary,uh_att_pre_1,uh_att_pre_2,uh_att_pre_3,uh_certain,uh_imp,firearm_att_binary,firearm_att_pre_1,firearm_att_pre_2,firearm_att_pre_3,firearm_certain,firearm_imp,abortion_init_resp,abortion_pro_First Click,abortion_pro_Last Click,abortion_pro_Page Submit,abortion_pro_Click Count,abortion_anti_First Click,abortion_anti_Last Click,abortion_anti_Page Submit,abortion_anti_Click Count,abortion_control_First Click,abortion_control_Last Click,abortion_control_Page Submit,abortion_control_Click Count,abortion_att_post_1,abortion_att_post_2,abortion_att_post_3,perc_ai_strength,perc_ai_bias,vaccine_init_resp,vaccine_pro_First Click,vaccine_pro_Last Click,vaccine_pro_Page Submit,vaccine_pro_Click Count,vaccine_con_First Click,vaccine_con_Last Click,vaccine_con_Page Submit,vaccine_con_Click Count,vaccine_control_First Click,vaccine_control_Last Click,vaccine_control_Page Submit,vaccine_control_Click Count,vaccine_att_post_1,vaccine_att_post_2,vaccine_att_post_3,uh_init_resp,uh_pro_First Click,uh_pro_Last Click,uh_pro_Page Submit,uh_pro_Click Count,uh_con_First Click,uh_con_Last Click,uh_con_Page Submit,uh_con_Click Count,uh_control_First Click,uh_control_Last Click,uh_control_Page Submit,uh_control_Click Count,uh_att_post_1,uh_att_post_2,uh_att_post_3,firearm_init_resp,firearm_pro_First Click,firearm_pro_Last Click,firearm_pro_Page Submit,firearm_pro_Click Count,firearm_con_First Click,firearm_con_Last Click,firearm_con_Page Submit,firearm_con_Click Count,firearm_control_First Click,firearm_control_Last Click,firearm_control_Page Submit,firearm_control_Click Count,firearm_att_post_1,firearm_att_post_2,firearm_att_post_3,perc_useful,perc_satisfaction,ai_disable,abortion_final_resp,vaccine_final_resp,uh_final_resp,firearm_final_resp,age,gender,gender_4_TEXT,education,race,partisanship,PROLIFIC_PID,abortion_pro_1_clicked,vaccine_pro_1_clicked,unihealthcare_pro_1_clicked,gun_pro_1_clicked,abortion_pro_2_clicked,abortion_pro_3_clicked,abortion_pro_4_clicked,abortion_pro_5_clicked,abortion_con_2_clicked,abortion_con_1_clicked,abortion_con_3_clicked,abortion_con_4_clicked,abortion_con_5_clicked,vaccine_pro_2_clicked,vaccine_pro_3_clicked,vaccine_pro_4_clicked,vaccine_pro_5_clicked,vaccine_con_2_clicked,vaccine_con_3_clicked,vaccine_con_4_clicked,vaccine_con_5_clicked,unihealthcare_pro_5_clicked,unihealthcare_pro_2_clicked,unihealthcare_pro_3_clicked,unihealthcare_pro_4_clicked,unihealthcare_con_2_clicked,unihealthcare_con_3_clicked,unihealthcare_con_4_clicked,unihealthcare_con_5_clicked,gun_pro_2_clicked,gun_pro_3_clicked,gun_pro_4_clicked,gun_pro_5_clicked,gun_con_2_clicked,gun_con_3_clicked,gun_con_4_clicked,gun_con_5_clicked,vaccine_con_1_clicked,unihealthcare_con_1_clicked,gun_con_1_clicked,study_condition
2025-08-13 15:08:11,2025-08-13 15:19:57,0,68.106.35.75,100,705,1,2025-08-13 15:19:58,R_5scqJXXgV6VNY0p,,,,,32.1453,-110.9456,anonymous,EN,1,65fa0f069778c757ccaa9d58,1,Chrome,138.0.0.0,Windows NT 10.0,1600x900,1,2,3,1,1,5,6,1,5,6,6,5,6,1,6,5,5,5,6,2,1,1,1,5,6,I do not agree with killing a human no matter how young they are.,153.161,153.161,180.114,1,,,,,,,,,4,1,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,I do not believe that any human being should be killed no matter how young they are. That what abortion is in most cases... Murder... I have lost two children to abortion for no reason than my patterners did not want children. That is totally unacceptable.,,,,41,1,,6,1,4,65fa0f069778c757ccaa9d58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_pro
2025-08-13 15:11:24,2025-08-13 15:19:58,0,132.147.159.35,100,513,1,2025-08-13 15:19:58,R_7dXhHYnc5WTNcu1,,,,,32.8476,-97.857,anonymous,EN,1,672bee76481ff9ce73293a6b,1,Chrome,128.0.0.0,Macintosh,1440x900,1,1,6,5,5,5,4,1,6,6,6,6,5,1,6,6,6,5,3,1,3,2,6,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, our gun violence is out of control.",,,,,,,,,3.632,151.11,180.009,12,3,2,6,,,,,,,Yes. Our gun violence problem is out of control. Most gun violence does not stem from the right to protect oneself; it comes from arguments. The Supreme Court has already said the Second Amendment has its limits. A majority of gun owners agree that we need some measures in place to make everyone safer.,29,1,,5,1,2,672bee76481ff9ce73293a6b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,firearm_control
2025-08-13 15:12:14,2025-08-13 15:20:00,0,73.16.115.61,100,465,1,2025-08-13 15:20:00,R_7pmSggIPWyDJkfe,,,,,43.1888,-70.8868,anonymous,EN,1,65c0ed76e2e195876cfd9b74,1,Edge,139.0.0.0,Windows NT 10.0,1646x1029,1,2,2,2,2,4,2,2,2,2,2,5,5,2,2,2,4,4,4,1,1,2,5,5,5,"I think it should be legal only in certain scenarios - health reasons, rape, incest.  Too many woman use abortion as birth control and I think that is morally wrong. ",,,,,,,,,71.859,153.32,180.042,14,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I generally believe abortion should be illegal except for certain circumstances, like serious health issues with pregnancy, rape, and incest.  I do not care if the process is safer than ever, it is taking a human life which is morally wrong.  Plus, too many woman use abortion as birth control rather than being safe.",,,,56,1,,5,1,7,65c0ed76e2e195876cfd9b74,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_control
2025-08-13 15:08:20,2025-08-13 15:20:01,0,98.147.170.52,100,701,1,2025-08-13 15:20:01,R_53CtfY3jGzUbxLH,,,,,33.74,-116.7189,anonymous,EN,0.8999999761581421,66294001494b75def82c92c7,1,Firefox,141.0,Windows NT 10.0,1280x720,1,2,1,1,1,6,6,2,1,1,1,6,6,2,1,4,1,6,6,2,1,4,5,6,6,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no because it would not matter. The criminals who are the biggest perpetrators of gun  crimes wont listen anyways, Good lawbiding citizens are the one being punished ",,,,,60.698,166.146,180.033,9,,,,,1,2,5,5,4,2,,,,"My response has not changed we should not regulate why law abiding citizens should be the ones punished for the acts of criminals. also I can not verify any of the information in any of the posts. I have done some pretty extensive research on my own and I can say that some of the ""data"" in the evidence you gave is either false or skewed. that is why whenever I read information in the internet I go straight to the sources given in the article and see where or what those things say first and then reflect back on the article. ",42,2,,5,1,7,66294001494b75def82c92c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,firearm_anti
2025-08-13 15:09:04,2025-08-13 15:20:01,0,75.142.79.184,100,657,1,2025-08-13 15:20:02,R_7vk9NDz63yTgrUX,,,,,46.5922,-120.53,anonymous,EN,1,5d4a6459061e2a000138bad3,1,Chrome,139.0.0.0,Windows NT 10.0,1242x699,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,3,5,4,4,5,,,,,,,,,,,,,,,,,5,2,"Vaccine mandates protect us all. We need to maintain herd immunity to protect the most vulnerable members of our society: babies, the elderly, the chronically ill. The rest of us must be vaccinated to protect those who cannot.",12.983,162.981,180.013,18,,,,,,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,,"My position is the same as it was before: vaccine mandates are an important way to protect all members of society, particularly our most vulnerable. The links I looked at supported this when data was invoked: easily preventable childhood illnesses have an enormous economic cost. Vaccines rendered smallpox virtually extinct. That last bit was striking: during the Revolutionary War, I read that there was about 50% mortality from smallpox on both sides. General Washington instituted a vaccine mandate and got mortality down to 2%, while the British continued to suffer heavy losses, potentially securing US independence via vaccines. I didn't know that story, but I love it. There were also statistics that showed that vaccine suggestions got vaccines in a studied healthcare population up from 70% to 82%, but that a mandate brought it up to 99.5%. Basically, everything I read that cited numbers vindicated my position, while opposing arguments were emotional or anecdotal.",,,48,1,,5,"1,4",1,5d4a6459061e2a000138bad3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_pro
2025-08-13 15:09:05,2025-08-13 15:20:03,0,75.39.165.23,100,657,1,2025-08-13 15:20:03,R_36ui6BOCyqZJneF,,,,,37.7712,-121.5382,anonymous,EN,1,66c4cd8fe64a9fe553dceb02,1,Safari,18.6,Macintosh,1440x900,1,1,6,4,5,5,3,2,4,4,2,3,3,1,4,5,5,4,2,1,3,5,5,4,2,,,,,,,,,,,,,,,,,5,5,"They should be allowed in particular contexts (e.g., healthcare workers, attending school), but not forced upon everyone all the time. ",117.388,174.971,180.013,8,,,,,,,,,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,,"I think vaccine mandates should be allowed as they ensure the health and safety of the public. However, I also think that mandates requiring individuals to get vaccinated should be limited to particular contexts (e.g., healthcare workers, children beginning to attend school). In these particular contexts, people who are not vaccinated may be especially susceptible to acquire and spread illness. However, I think we need to move away from forcing people to get vaccinated and move towards better educating people on why it's important to get vaccinated. Majority of people who oppose vaccines do not outright refuse vaccines, rather, they are hesitant. ",,,26,2,,6,1,6,66c4cd8fe64a9fe553dceb02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,vaccine_pro
2025-08-13 15:09:58,2025-08-13 15:20:08,0,74.218.78.229,100,610,1,2025-08-13 15:20:08,R_6qV6l8nE3bwso15,,,,,38.2213,-85.7396,anonymous,EN,1,62e33513e972718797c9aaeb,1,Chrome,138.0.0.0,Windows NT 10.0,1920x1080,1,2,1,1,1,6,3,2,1,1,1,6,5,2,1,1,1,6,4,2,1,1,1,6,4,,,,,,,,,,,,,,,,,,,People should not be coerced into a medial treatment they don't want with the threat of violence.,,,,,,,,,56.527,116.884,180.112,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"People should not be forced with the threat of violence into taking medical treatments they don't want. This should be obvious to anybody who's not a monster. It doesn't matter if you think that coercing people would be for the ""public good."" One could argue a number of horrific policies would be for the public good.",,,47,1,,6,1,1,62e33513e972718797c9aaeb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_control
2025-08-13 15:07:30,2025-08-13 15:20:17,0,47.160.59.28,100,767,1,2025-08-13 15:20:18,R_55WrJ6j4F3qXBRh,,,,,33.6465,-96.6132,anonymous,EN,1,628f7e982aad1788d940317a,1,Chrome,139.0.0.0,Windows NT 10.0,1366x768,1,2,1,1,1,6,6,2,1,1,1,6,6,1,4,4,4,2,3,1,1,1,3,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I think we have a lot of restrictions already but I think the government could do a much better job of making sure that people with mental issues don't have access to buying guns unless they are thoroughly verified to be stable enough to own them.,,,,,,,,,64.856,130.935,180.12,2,1,1,3,,,,,,,"I think in many cities there needs to be much less restrictions on gun ownership so people in high crime areas can protect themselves because in some cities it is very difficult to buy guns for self defense. The problem with stricter gun control lows is that they never work, they never have the desired results because criminals don't care about laws so it doesn't affect them. All the gun control laws do is keep law abiding citizens from owning guns so they can protect themselves. I do agree that when buying guns there should be a system in place, if it isn't already, to flag those who have a history of mental issues.",71,1,,3,1,5,628f7e982aad1788d940317a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,firearm_control
2025-08-13 15:11:34,2025-08-13 15:20:38,0,172.56.171.230,100,544,1,2025-08-13 15:20:39,R_13kTrCpcce1eGrG,,,,,38.5092,-121.4956,anonymous,EN,1,65de3f6558e2556c9250e39e,1,Chrome,138.0.0.0,Windows NT 10.0,1536x960,1,2,1,1,1,6,6,2,3,3,1,4,4,2,3,2,4,5,2,2,1,1,4,4,4,"No, I do not believe abortion should be legal. I consider it murder.",,,,,1.909,108.192,180.009,22,,,,,1,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,"I believe that life begins at conception when the sperm fertilizes the egg. At this point where everything has to go right in order for it to happen, is when a human being is created, someone who is so unique in their makeup that they are going to be biologically different from all other life forms on this planet. Life is precious and abortion is not the answer.",,,,50,1,,5,1,6,65de3f6558e2556c9250e39e,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_anti
2025-08-13 15:09:03,2025-08-13 15:20:47,0,73.88.26.227,100,703,1,2025-08-13 15:20:48,R_706gwK0w4VwJAat,,,,,44.971,-93.0498,anonymous,EN,1,674cb1e5dd135ab435dece3f,1,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,1,1,6,4,4,4,4,1,6,4,4,4,5,1,6,6,6,5,5,1,2,2,4,4,5,,,,,,,,,,,,,,,,,5,3,,,,,,,,,,,,,,,,,"I think that the basic right to be healthy should not be unattainable because of money.  ",0,0,180.012,0,,,,,,,,,6,5,5,,,,,,,,,,,,,,,,,5,5,2,,,"I guess not I'm not sure.  I think it should be individualized, but I know that's probably not possible.  People shouldn't have to go bankrupt trying to just live, I know that much.  Other than that, I don't know what the answer is.  Maybe if prescriptions weren't so much higher than everywhere else, that would solve half of the issue.",,59,2,,4,1,3,674cb1e5dd135ab435dece3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uh_pro
2025-08-13 15:09:35,2025-08-13 15:20:57,0,68.224.47.63,100,682,1,2025-08-13 15:20:58,R_10O9uEjUiTdxAn4,,,,,36.218,-115.1709,anonymous,EN,1,662c299e6db88649ff13ccae,1,Chrome,139.0.0.0,Windows NT 10.0,1366x768,1,1,5,5,5,4,2,1,5,4,4,5,5,1,4,4,6,3,4,1,6,5,6,6,6,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,I am not sure what universal healthcare entails but if it means everyone will have access to healthcare then it seems like a win for everyone,,,,,3.418,178.324,180.021,10,,,,,4,5,6,,,,,,,,,,,,,,,,,5,4,2,,,I feel that like everything there would be good and bad with universal healthcare.  Having every american ableto have healthcare would be a big plus even with long wait times and doctor visits not going smoothly.  So many people cant go to the doctor because of lack of insurance and costs.,,57,2,,2,1,2,662c299e6db88649ff13ccae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uh_anti
2025-08-13 15:11:33,2025-08-13 15:20:58,0,68.134.72.102,100,565,1,2025-08-13 15:20:58,R_1JfR8mcXSE2XmV7,,,,,39.4623,-76.2791,anonymous,EN,1,5ff07b5ee7a1d23e719e421e,1,Chrome,139.0.0.0,Windows NT 10.0,1536x864,1,2,1,1,1,5,5,2,6,4,2,5,5,1,6,6,6,5,5,1,3,5,6,5,5,"It should be legal only in cases where the mother's life is in danger or the baby has no chance of survival as a functioning human. ",,,,,59.733,175.32,180.107,5,,,,,1,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2,"I believe that abortion should not be legal except in cases of the mother's health, or the viability of the baby. There are many other ways to deal with pregnancy and many people who want a baby that can't have one. If you don't want to get pregnant practice safe sex or abstain. A child is created at the moment of conception. ",,,,70,2,,3,1,6,5ff07b5ee7a1d23e719e421e,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_anti
2025-08-13 15:11:21,2025-08-13 15:21:08,0,47.181.202.94,100,586,1,2025-08-13 15:21:08,R_7VxsAN5R8XpJACU,,,,,33.7215,-118.0509,anonymous,EN,1,654fbd224eaf197c8678bd57,1,Edge,139.0.0.0,Windows NT 10.0,1920x1080,1,1,6,6,6,6,5,1,6,6,6,6,6,1,4,5,5,5,5,1,3,4,6,3,3,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,I think the US should consider implementing universal healthcare because it would increase lifespan.,13.487,78.662,245.639,12,,,,,,,,,4,4,5,,,,,,,,,,,,,,,,,4,3,1,,,"I think the United States should implement a universal healthcare system for many reasons. Doing so could drastically reduce healthcare expenses and prevent medical bankruptcy. It would also save many lives by making it possible for people to get routine checkups, necessary vaccinations, and life-saving procedures and surgeries.",,29,2,,6,4,2,654fbd224eaf197c8678bd57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,uh_pro
2025-08-13 15:09:08,2025-08-13 15:21:18,0,38.125.61.249,100,729,1,2025-08-13 15:21:18,R_1FmgsND2irX2J8J,,,,,40.6679,-74.1178,anonymous,EN,1,672675b43041ee0d6eb749f8,1,Chrome,138.0.0.0,Windows NT 10.0,1920x1080,1,1,5,4,3,2,2,2,4,3,2,2,2,1,3,4,4,2,2,1,1,1,6,4,6,,,,,,,,,,,,,,,,,4,3,"No, I do not believe vaccine mandates should be allowed in the United States as they are too invasive. ",2.079,162.849,180.182,15,,,,,,,,,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,,"No, I do not believe vaccine mandates should be allowed in the United States. Forcing people to get vaccines, whether as a student/child or adult, infringes on certain basic freedoms and rights guaranteed to all Americans, notably freedom of choice and bodily autonomy. Despite the public health protection arguments that some in society may make to support vaccine mandates, the basic rights and freedoms of freedom of choice and bodily autonomy should not be violated.  ",,,36,1,,6,1,7,672675b43041ee0d6eb749f8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,vaccine_pro
2025-08-13 15:08:30,2025-08-13 15:21:18,0,75.71.26.31,100,768,1,2025-08-13 15:21:19,R_3BVPv1z6zvEOCzE,,,,,39.7301,-104.9078,anonymous,EN,1,660f113063fb52251a432e53,1,Chrome,138.0.0.0,Windows NT 10.0,1707x960,1,1,1,4,5,3,1,2,3,1,1,6,6,1,6,6,6,6,6,1,1,4,6,3,2,,,,,,,,,,,,,,,,,4,4,"No one should be forced to take a vaccine, and vaccines may have unwanted permanent side effects",,,,,0,0,181.31,0,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,,"Vaccine mandates should not be allowed in the United States because they undermine basic freedoms. Individuals should decide if they want vaccines to protect themselves against unwanted diseases. Vaccines may have unwanted, unforeseen, unpredictable consequences in the future and individuals should have a right to protect themselves against that and forced mandates. Vaccine mandates feel like control of the people from the government. ",,,53,1,,3,"1,3",4,660f113063fb52251a432e53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_anti
2025-08-13 15:07:41,2025-08-13 15:21:22,0,98.51.248.30,100,821,1,2025-08-13 15:21:23,R_6WYKGkq5mzcrloJ,,,,,37.7022,-121.9358,anonymous,EN,0.8999999761581421,5ef4d8b87faaa00c0dea0c4e,1,Chrome,139.0.0.0,Macintosh,2560x1440,1,1,6,6,6,6,6,1,5,6,5,5,5,1,6,6,6,6,5,1,4,4,6,5,5,,,,,,,,,,,,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"We need stricter regulation of firearms because it's clear that guns are getting into the wrong hands as we see innocent people, including children, being killed by mass shootings and random shootings directed at the public. ",,,,,39.501,171.995,180.108,5,,,,,3,3,6,4,3,2,,,,"We do need stricter regulation of firearms to make sure that people who are mentally ill or a danger to themselves or others, don't get access to them.  Stricter regulation doesn't mean than people can't have guns ... they can and they should ... if they are mentally competent, agree to lock up their firearm when not in use, have no criminals background, etc.  We shouldn't take guns away from the hunters or other people that need them. We just have to prevent mass shootings and senseless shootings. We need to make sure another Sandy Hook Elementary tragedy never, ever happens again.",59,2,,6,1,1,5ef4d8b87faaa00c0dea0c4e,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,firearm_anti
2025-08-13 15:09:40,2025-08-13 15:21:24,0,45.134.95.158,100,704,1,2025-08-13 15:21:24,R_6DkK0QvYLeChKWb,,,,,37.751,-97.822,anonymous,EN,1,67cdf158555dc24e9c13714a,1,Chrome,135.0.0.0,Windows NT 10.0,1536x864,1,2,4,2,1,4,5,1,6,5,4,4,6,1,6,5,6,6,5,1,2,5,3,6,5,"abortion should be illegal since fetuses deserve life ",,,,,,,,,17.619,157.681,180.017,12,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abortion should not be legal in the united states. Abortion is essentially murder of the fetuses and is a really immoral act. Mothers should be allowed to carry pregnancies to term unless the pregnancy is a risk to the life of the mother. The babies can be offered for adoption in cases where the mother is not ready for motherhood. ",,,,28,1,,5,1,6,67cdf158555dc24e9c13714a,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_control
2025-08-13 15:06:29,2025-08-13 15:21:31,0,98.177.15.142,100,901,1,2025-08-13 15:21:31,R_7m81bZCmBcA1EiD,,,,,33.5594,-112.0902,anonymous,EN,1,62e641e757a7c8640079fbd9,1,Chrome,139.0.0.0,Windows NT 10.0,1366x768,1,1,6,6,6,6,6,1,6,6,6,6,6,1,4,6,6,6,6,1,6,6,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I do believe that the United States should implement a universal healthcare system because the United States spends billions on wars and gives millionaires and billionaires huge tax cuts. ",,,,,,,,,8.825,160.177,180.029,10,5,6,6,,,,,,,,,,,,,,,,,,,,,,"Yes, the United States should implement a universal healthcare system because it would most likely save a lot of people from medical debt. Universal healthcare would deliver the greatest financial relief to lower-income households. As it currently stands, the number one reason why an American files for bankruptcy is medical debt. Prescription drug affordability would also be covered under universal healthcare. There are people in America who often choose between food, bills, and their prescription drugs. ",,47,2,,6,"1,2",2,62e641e757a7c8640079fbd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uh_control
2025-08-13 15:09:13,2025-08-13 15:21:43,0,71.56.71.130,100,749,1,2025-08-13 15:21:43,R_7k1b8mEwxIJtIWh,,,,,34.0414,-84.5053,anonymous,EN,1,678999ae711e51b34f896a93,1,Chrome,139.0.0.0,Macintosh,1680x1050,1,1,6,6,6,5,5,2,4,4,3,4,2,1,6,6,6,6,6,2,5,5,5,5,4,"Yes, abortion should be legal. I woman should have the right to choose what she wants to do with her body. ",,,,,,,,,4.771,174.747,180.048,26,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I believe abortion should be legal in the United States. A woman has the right to choose what she wants to do or not do with her body. Further than just the basic right for woman to be able to choose what they do with their body, there are many other components that come into play. Abortion is type of healthcare. In certain circumstances, pregnancy and giving birth is not safe or healthy for the individual that is pregnant. In some cases, giving birth and pregnancy can even be lethal. Woman should have the right to abort their baby if they are at risk of health issues or losing their life. Also, there is the circumstance of rape, where a woman did not even choose to be pregnant in the first place. It is not just or right for that woman to have birth that child. It could lead to a poor life for the child as it may remind the mother of the traumatic experience she had to endure. These are just a few of the extreme circumstances that are reason for why abortion should be legal for woman and why they should have the right to choose. ",,,,37,1,,5,1,3,678999ae711e51b34f896a93,0,0,0,0,1,3,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_control
2025-08-13 15:11:32,2025-08-13 15:21:43,0,70.92.224.238,100,610,1,2025-08-13 15:21:44,R_6Dvcg8A2L0bPtpb,,,,,42.6058,-87.8762,anonymous,EN,1,6126ecc3ebef11936ed8bfcb,1,Chrome,138.0.0.0,Windows NT 10.0,1440x900,1,1,4,1,3,6,4,2,3,1,1,6,6,1,4,4,4,6,6,1,1,1,4,6,4,"I think it should be legal in most cases. ",19.143,140.962,180.111,8,,,,,,,,,4,2,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,"I feel abortion should be allowed for certain instances.  I believe if a women is raped, she should be allowed to abort.  If the child is known to have severe issues should be allowed.  If the woman is sick and will harm the mother they should be allowed to abort.  These are crucial instances that a woman shouldnt not be denied an abortion right.  ",,,,52,2,,4,1,6,6126ecc3ebef11936ed8bfcb,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_pro
